Id,SalePrice
2005,117384.68359775512
2908,139342.62192105045
1814,228201.87894799374
2446,505461.23080199386
208,174158.8973964612
1679,106340.78797645791
822,307004.8765018187
6,191660.8742179103
1781,400556.4528238861
2397,278198.5705292711
2340,304845.59190435644
1618,172295.51024392684
2843,118236.82663867451
1061,388517.02207554947
2786,133737.16152035285
1935,131735.91326053726
1341,116215.92763780446
521,274560.95340042975
2136,153362.88301385983
996,200676.0970253161
227,145210.45271146455
135,163560.16005221978
1167,177792.25161029617
294,218539.21462619584
1776,209637.51417056704
540,168359.70265542762
1717,212147.40969975878
2303,124266.77879626659
116,202400.55766085975
127,128925.33808367858
1371,128717.15483314298
1014,154669.34958999825
1507,108151.50785784388
702,137161.5898729721
750,141612.3703740585
261,165170.17068638164
1559,65963.86517166009
577,217346.54216184796
2812,197406.00168853093
2080,146868.59378282912
1368,120922.63929312004
2376,119336.00260012706
659,91496.18801835916
1235,128486.5593446159
332,80225.49068926973
1917,140552.75012800482
2094,269012.2063069892
1460,259692.2564801079
1471,213282.2335250995
1509,117829.99962196992
1922,133796.72280781908
433,505054.8161255694
460,264692.5959920834
1116,261652.68277926248
1137,168719.13278832892
53,168226.84788874423
2354,250532.71257167018
1475,202412.26254558872
1761,502839.91961534123
842,153707.42228494023
2739,162166.03263799447
2509,149137.11020010128
1007,204452.46029510614
2610,189528.5730996374
1952,70675.4278236461
2719,150336.58316569225
2921,88102.5632820288
1966,130960.85643200231
292,91126.21735826848
1204,207499.82273028998
1829,255337.06169293605
2419,172690.32194740995
391,173851.90009659735
798,115435.52168447754
481,189439.90290094895
193,200392.76569268038
555,111116.74259762798
899,68187.19396968593
2357,186320.50650441303
328,110937.74538809131
1356,103534.22935011587
1154,109502.86270557006
1730,170389.264648333
2249,148772.47420871287
1119,263736.5015030717
2856,131749.9917109905
1394,138905.31156640442
2587,132951.49919259924
61,339365.39781199675
2661,180823.13517248383
2711,127017.82483606854
1147,178772.09166526975
757,134080.10578551152
2623,93791.28143626283
2378,146464.09724376243
1413,138643.451875776
1722,226535.6007916353
1112,212874.28682348298
1623,198590.0217127237
1201,199070.32034622462
1513,117701.40291967487
957,262049.8614597899
1171,273122.7746296579
1145,188960.63594551708
2726,245842.5104010636
703,152083.38479353514
760,83591.22439851583
1964,132904.98603871485
2512,179467.4941531479
159,145583.38983281216
1281,177591.87912881962
468,183586.641698779
290,116922.08534765654
665,86528.6901445592
1463,250728.1014814297
1792,217439.31592759883
923,144491.74014506312
500,287199.57572207844
1408,135773.95356777386
331,73019.26016280438
170,112125.80098899723
2192,92388.57948348594
2571,245313.4423525422
2314,180506.73686437155
2647,83994.55020162894
422,447915.4055437705
2457,364530.35956374806
1838,208736.2739830684
2805,240028.98330469342
1645,173183.35662905627
1711,323050.2070903593
2825,256740.71530720746
322,341663.3941298442
2103,253824.47846847126
342,121957.85184943174
600,125383.64697917785
488,188160.4505757709
1725,306993.33747003553
2246,276450.1064900133
2847,157822.27182039115
806,236040.54473878286
530,225301.80836931634
963,223108.60335970315
2678,83479.18942419323
171,97338.0354422795
2401,438831.5672694142
805,210472.9932680915
2259,254637.49612993427
1748,175985.467102898
1361,128683.54388049382
1677,115156.22353740846
1406,148242.18730660965
2322,261625.2704724397
688,163969.56072699593
143,140568.19731832604
804,203038.96473581396
1214,163713.48593422677
2828,144444.0858704266
1999,199769.89550853014
2467,190244.90780458396
2665,157182.70310442272
1538,393189.8914605648
398,118512.84600912649
2822,126550.14330808455
2157,155299.90953537932
1856,196409.41528521688
1269,102520.10182887627
2570,126880.27722014542
2320,220418.4251396392
1517,134888.38309741643
2304,127106.06542931423
1312,100417.35328648025
2012,129145.28780896848
506,232538.97184911635
2865,234623.11244146054
2367,100450.30232972457
554,102980.65925159278
238,121418.26800709845
1954,111695.15963085182
2488,142874.791934652
2291,80546.69126305348
1969,102743.81945619866
2725,165056.91361744597
1482,169950.85660334234
2763,198918.8646276411
503,251138.08286271297
1584,253497.85803374465
1531,148745.6367368657
2210,198234.8227513816
459,315967.4755975856
556,127829.83539677513
1347,135345.37506760075
1290,74643.73529081428
1388,104248.4794430979
1571,214285.19687244843
2754,199198.79869197618
765,136472.4457197946
2494,120014.44371449412
2870,209403.45162138456
7,224454.26825066033
1114,261105.84056622343
2418,260407.0434105342
291,134768.72233838963
18,336119.5055945248
39,356303.7020102169
1001,271269.5665045389
2442,227398.3927213769
616,111259.50458317593
2680,71713.26757313605
1414,119102.76234275496
289,136172.38877476743
40,252944.75070940706
860,136143.8230170781
409,145080.3213714797
673,156242.33587065738
2427,167801.83406421499
2036,205098.0983207355
2564,146599.9793454029
642,157298.04452175842
1008,184543.20289844566
1908,154006.19826362186
2519,229588.84601738138
1369,77410.5935398949
2855,177906.5579323279
712,77373.54942208089
1943,114692.33477670199
1958,134517.12936323308
107,156512.56299727096
2295,195661.2086630575
704,96774.2222518991
676,131796.40491446544
259,187071.20022681303
93,302528.6859388952
106,236321.75142358034
2315,182669.11377749787
1050,114769.27420376369
1095,189159.96669838508
2709,143789.37454092456
758,136995.52875670197
1496,157695.26771524406
2370,118759.43828686039
2458,274611.10860911926
2733,126870.48366748063
161,260944.81956475467
726,140387.03923900303
845,210161.4351990046
947,245623.3845469241
2232,126929.90663119452
2563,161799.26841385957
2299,109191.64672903054
211,116914.81984060982
605,159141.4314159976
1478,205328.13953901065
2247,273461.2040024128
2274,219865.72348752117
2869,216098.61250778305
967,214698.98852302012
2656,114013.95847887536
667,205782.39705503857
1042,102382.14312465819
2023,154634.29838793207
2447,424271.07291241933
2055,117255.40961493828
2275,272298.4104778579
2204,175672.41994686596
1563,267801.4543257023
483,220622.214185287
796,124042.97885269388
1526,167734.77246107638
2042,144550.55395402777
442,331504.657683083
1693,327901.05593032576
1468,216466.81073697773
1430,198452.02900220483
2605,139034.2399137125
1529,181959.0404689033
335,136152.03610176942
1287,128562.8202988725
31,100456.1294232219
1785,272663.1086177421
82,171319.80339234788
2620,128492.35929459179
252,195128.74248821012
721,68184.07211661214
2165,187194.9159306375
2316,181319.01319345005
775,124002.41948390442
1558,81811.53574619809
17,229680.36037900398
1022,238942.26271725705
925,132151.86914571613
438,277990.8038104683
1270,142033.66750459676
1272,120809.01184090148
215,157674.38100304856
266,223586.26371758035
2402,257728.2992068361
1250,130152.7188672336
1984,120401.82545022364
1279,149831.2004123032
377,274099.218815922
1252,114588.18069531868
2156,266207.92765263957
499,334795.89818722074
1374,120790.82570275918
2898,257820.59797333024
401,118248.7915040073
2721,155060.78782477367
2078,258550.29960407355
2589,118812.29486114313
1946,180111.24777776777
1334,128248.94114890954
2781,238327.68732700124
431,422730.99451475195
576,222309.29103562163
1474,204791.28065897615
2254,138806.46234758195
2155,298740.92309038877
885,96900.68842536982
643,129765.89739320903
1944,122916.87601030039
480,187169.59842561398
2845,111582.76117649736
2387,333226.72229695064
2407,209246.96767527738
2527,177649.8051594028
2514,149869.7483753653
629,165452.7803339054
80,203823.63312414088
1876,146824.40472366934
1546,112465.63334528901
2518,189005.1420251943
2347,179218.1600640468
783,194946.93049682264
1322,47394.96396805563
194,77931.83802262146
1770,294811.09723073395
2143,139546.22940370537
1229,209228.35139143496
511,296511.29614259826
46,223431.57106627326
1348,162117.03463388514
2465,188154.7866777273
387,233169.00293041283
873,223453.24287437045
1918,123103.83109413594
2764,227065.5330990951
2184,118264.46741340731
934,150861.14721742718
1920,131983.93054396872
2631,155310.1646061333
1768,560194.1384566847
2040,111819.5426020996
1749,204370.14805229218
834,220877.0652464359
1457,232238.25343732952
79,126988.70669471941
2302,120522.72838430952
1817,135612.8940344412
2755,227159.946803567
359,177350.63546068792
2059,110364.53185547599
2092,247367.74081983254
2516,237553.30222297926
150,124215.12901030167
1656,161246.69164249877
83,111543.85025760822
2411,181464.19890180262
795,73441.4726000753
2312,226471.50177445525
2917,74593.14109492194
1624,177123.85801710677
2215,299565.5103265527
1211,150629.27497656966
1485,168343.91784241653
1024,197513.82876829163
570,207617.02844660496
2874,121073.26125609435
700,114915.80856367537
2756,213569.8128433428
2022,194693.23748497613
583,243083.631393601
2392,368212.99434779695
2424,204118.8333862706
212,101728.0133084326
736,132689.74096916677
1610,165919.7016028139
890,109709.30622900961
467,184806.18721469847
578,254596.29789139144
1747,179941.73226373352
1149,164402.75487255957
2758,240219.01222905258
857,133751.32538048108
2219,305582.74183455564
733,108039.41770128539
2909,118796.75180230636
1798,248433.85559082148
235,106257.85705481292
2366,135550.24153410096
1027,141748.90547565464
1195,128955.98667696121
1303,57504.490349143016
148,189295.5828792762
608,163762.48259284822
2515,202197.68476380405
821,250292.76857971022
2500,266633.2236346975
745,106798.6242785128
741,127884.14744235853
1611,76070.76441313585
2532,124718.09657687665
1081,242485.873853158
1692,422819.1804805666
2520,188498.94802445854
276,107563.57060810673
1992,133555.32088438742
663,57076.25619934239
418,121748.02119063953
1733,189695.9562171735
2359,165536.92808691028
253,186459.92162053692
1518,188412.18583943782
2035,122163.68222827843
2919,84086.01445336096
1540,264046.83406444313
2120,152618.09276266376
1674,171704.01488878203
256,157407.8652224829
2361,102946.5291861135
978,75743.43013664878
2280,151054.22858022794
2095,226275.59419424483
1709,357549.186865755
2801,246698.407851304
1246,105410.22371121767
2373,100375.02164289022
1055,285539.3481992647
2017,114030.53003114408
1099,279941.0363042598
1344,89446.14984065521
835,180738.23524172686
1117,215887.82346309331
2043,81883.78749814784
2085,119066.93658465797
410,152821.12349931488
2650,99214.1466747864
2867,185703.6393453009
1668,118634.85857912782
1161,158411.800610201
2122,183924.84685074058
2539,136837.23136964074
1047,147111.01450782406
1445,134263.5032074849
541,137886.57655352852
569,221113.5602137209
1276,109986.40341592208
918,152217.5027923262
326,165885.94031672552
1936,123428.66644340611
895,92534.1233026117
257,159655.48500555355
1241,189272.34932813369
1545,106271.39717555909
1189,187240.30547849438
270,162131.46959494898
2066,163350.90297105353
693,106158.14339885217
1259,140413.40707750525
2916,136463.69748442425
2321,248443.34528587735
1977,102144.59065917424
1895,149217.97252293333
1240,161855.93405721377
85,148986.67308545604
1823,125072.7284874285
825,291332.6881942926
110,233588.3310644442
697,124195.31827011035
2297,109619.53993892635
1231,137080.6096672334
1355,119662.95681880484
968,340410.5085560547
584,231793.45010426146
1315,135666.3917115576
1606,134858.6229493283
206,102831.24827318985
1685,338353.4627923778
2016,131780.6342527196
869,206963.3444295018
2135,143602.36940975144
2346,182037.70255905448
2430,239211.54770375253
2198,105435.24154083247
2652,109711.13855948563
27,121105.3484112751
241,158299.46637310355
906,112998.15606841394
1506,108956.53830536577
2098,369046.94629337563
1435,230215.4514000415
2213,137986.63653437828
1274,136824.47602278634
743,54522.76074666242
1737,191137.88776119708
2797,279802.4152658188
2185,77151.5547637598
58,174712.7073566621
830,197599.95257431065
808,128934.18891611311
680,136412.20290478214
1153,113309.03478245466
1291,134011.19693496227
1818,164439.09884218677
2161,178191.06165727106
1883,122424.62363572812
350,376666.26718765596
2473,153870.1179239238
295,195160.0849365568
293,189185.77242026012
859,125637.88942506185
288,66810.45396537651
1578,159923.6785102496
102,208957.83962835412
2831,155694.74978347815
1030,185301.22716747742
2551,137438.5012057476
1286,148129.707592463
958,306607.3799911366
776,125258.13240025436
72,231714.41421155015
2263,252074.93199883253
1866,160728.9530881334
2876,62488.52728119443
2146,252742.96724369025
103,173052.08475786357
1500,142776.4401830315
492,180210.77775644753
167,138025.18268737162
2597,110479.62815664972
2685,103258.41935240725
1035,146309.68914473907
1220,67401.76479551673
2602,150216.45365595125
2159,207551.45441035676
695,139923.95278317752
1109,272664.6182514924
640,181015.8551456345
1652,165185.9084577334
2090,182875.14879896556
1188,179901.80968289977
2345,248292.4766175095
1059,414186.31761227513
2751,227496.0040603017
128,223062.04624411746
1523,178134.34636932777
2925,173704.15024737307
2145,301225.7397163303
1121,219362.95989950126
566,287556.06005463825
565,244453.17449547222
1331,128662.60773886906
2928,125076.22405511964
156,140534.39816487502
797,131238.3873165982
327,91427.97578873401
2859,151013.46628343337
1453,123368.64771530358
1762,347874.58064088953
1868,217655.13284118852
1760,180793.2898703221
1113,247479.25481183585
1812,185875.36020043812
117,171277.61216769012
1142,214280.45960378385
2342,367853.7623376387
927,137719.259391083
2478,181724.45836692723
655,77868.71583453545
2064,111713.9411678884
369,259604.4987632715
2239,104341.00904910969
2732,222603.32203944903
1653,177058.90445127457
959,208375.28107240135
2395,348126.68751071143
1412,105853.0882814542
271,240538.89670467534
1484,170606.04748579438
1497,140359.55226871715
552,188771.63769527824
2,119683.24601121148
1855,295077.41581716295
4,279291.86674311466
2292,167644.48410515877
134,133804.6772492774
646,114949.52822188023
42,310289.1411531645
532,228208.4618609424
713,101831.04785691899
2561,125220.69470612702
2360,123224.30084177769
1333,123606.41734416323
1407,228611.03849451974
2892,272520.4131384742
574,222950.0677916194
1227,176417.5401537038
2591,229574.09715675117
1476,214995.16043083576
1125,255945.45737233217
1446,146584.79955194143
408,111743.77956681814
1101,288595.0976759512
2251,199310.33267464596
373,210798.64288504026
2554,121052.6109160026
2382,276173.52155572036
1985,82277.83461793484
519,227234.03378643544
1093,194773.38653719943
864,245182.41637172597
2889,157816.17832324552
2308,194890.06534882067
986,157356.93173970573
1302,152013.80083492177
585,169633.6040208916
2708,142028.64555327277
147,130856.00817093324
1441,232286.3262368999
383,189208.25699808018
285,141196.8778863534
181,109096.80437865126
358,186591.32920883273
780,153448.13617569394
258,201991.85862665495
1865,235592.59532629803
692,131628.4380270618
2902,378472.65696613886
508,255457.62063055023
2638,129225.73669841766
36,149317.10729607186
611,174401.9969922299
2281,126362.01557594782
1678,110465.32440966489
1696,453437.8346227738
1557,82888.58769391592
2180,147990.9602165266
1726,225007.90077880974
951,140742.61407674904
267,218869.61280165112
2706,134265.85994217696
2221,243816.2271428958
1357,173688.92954610495
2901,323451.72864707414
347,186378.58776362296
2164,195638.03383768306
1586,302958.9730302417
360,165254.3305549597
1769,243378.27173298085
2617,163523.87808292187
1879,129420.57364060014
991,225919.4331922834
1535,125934.3539463381
1191,164346.89279686118
1579,197408.98709162197
1882,135058.6761698553
1510,122496.57985615038
2196,138475.9486572988
1845,200969.95286745732
2336,377855.3508691943
942,88422.7917111993
861,130929.28633939558
2555,107388.50866391062
1392,137768.86710354706
2099,255036.68516883932
1543,130368.44255050905
948,297122.3660303748
1239,168034.26942552917
22,199035.86848060528
2796,251543.90370421088
2747,192445.3425596346
92,289922.6970273319
210,171229.75804004632
1858,226681.5038060732
2228,171195.6196062128
447,225152.24952677177
827,239487.04850343912
1649,218898.65752470473
682,137309.93203181718
2698,102532.47974681458
494,169067.0162009188
214,56245.48412758089
2441,226176.73342179644
2679,101978.8246885298
1336,112845.46511861423
465,174576.67829029937
1524,146916.05033319807
2543,117232.57240233631
631,132254.8330974243
2452,302185.57350007957
228,154158.4085545985
126,141710.68575022733
1092,230801.47097885254
1122,207255.07078427705
932,209885.5061917295
1980,91144.89544524867
2171,99178.63412901152
551,160668.40047909715
2768,198040.79101911315
2056,113031.77009376793
1159,327411.2877560984
2645,126862.60693084195
1174,175821.15318751166
2266,220831.70294973234
2462,409234.49526580446
1219,138142.35770371382
2922,188526.87576428702
118,143585.1309833359
474,176966.30061606708
2576,149746.59720043396
872,278455.2094234942
1077,227456.40652626118
1536,151252.16227898913
1150,115063.97846202517
2341,314165.38213549054
1931,144366.59488334935
2785,139619.2536431379
2538,124128.69049289892
597,220146.86967881734
464,201862.47130614088
233,232715.42914098786
2169,122846.94246301094
2123,165853.8157448582
1867,180722.42910920962
137,246568.5502558787
515,231122.30954132683
933,121193.61925608822
2784,174440.2759933883
972,175601.40282305362
599,169990.1808540181
2614,121154.08386502267
2582,158224.22011369435
1409,156765.348116703
175,101958.29505674282
352,239568.53804614014
976,82139.83407037823
2134,189517.43306371727
984,116510.46297709718
2396,357221.3491714517
1673,137905.10831074533
404,129612.57772841142
607,159879.67691233451
814,171711.8307875165
868,194596.09937407868
2271,205241.55575413926
1633,248433.24802250435
337,147913.65987910546
2765,190484.6290382209
1746,271856.27549254417
368,349194.1245566405
2806,212225.7107338422
1662,204658.42977494674
1234,215149.24854739214
1373,127527.48183329683
1672,116646.93197863045
1939,122621.91511646677
